CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME443026;The $CAPITAL$ Battle;;;;;;;;;;;;;x
EVTOPTA443026;All within the state, nothing outside the state, nothing against the state.;;;;;;;;;;;;;x
EVTOPTB443026;We will fight the Fascists to the last man.;;;;;;;;;;;;;x
EVTDESC443027;I heard this loudspeaker say 'They are going to the Main Street', suddenly a barricade was erected there. They built barricades from paving stones, timber and overturned lorries. Shouting the slogan 'They shall not pass'-more than 10,000 people turned back an army of Blackshirts. When we heard that the march was disbanded, there was a hue and cry and the flags were going wild. Their victory over racism and antisemitism on $YEAR$ became known as the Battle of $CAPITAL$ and encapsulated the $FROMCOUNTRY_ADJ$ fight against a fascism that was stomping across $COUNTRY$ and $FROMCOUNTRY$. \n A $FROMCOUNTRY_ADJ$ newspaper report that thousands lie dead on the street of $FROMCOUNTRY$;Capital as fighting dies down after a bloody coup. The $FROMCOUNTRY_ADJ$ Fascist party paramilitary group stormed the palace but was repelled by government forces backed by the population.';;;;;;;;;;;;x
EVTNAME443027;$FROMCOUNTRY$ Fascist Coup Fails;;;;;;;;;;;;;x
EVTOPTA443027;Instability in $FROMCOUNTRY$ will not be tolerated.;;;;;;;;;;;;;x
EVTOPTB443027;We will intervene eventually.;;;;;;;;;;;;;x
EVTOPTC443027;We better let things in $FROMCOUNTRY$ calm down.;;;;;;;;;;;;;x
EVTDESC443028;Like a black river, filling all the street, without song or cheer we poured through the palace gates, where the man just ahead of me said in a low voice: 'Look out, comrades! Don't trust them. They will fire, surely!' In the open we began to run, stooping low and bunching together. 'Clear the Palace!' bawled a Red Guard, sticking his head through an inner door. 'Come, comrades, let's show that we're not thieves and bandits.' \n The Red Guard of the Communist Party is spearheading a rally towards the government Palace in $CAPITAL$. They demand nothing less than the dissolution of the government and the formation of a new one, controlled by the communist Party. The rally is peaceful but it's quite obvious tensions will rise as the communists won't budge until they are at least heard by government officials.;;;;;;;;;;;;;x
EVTNAME443028;The Red Storm;;;;;;;;;;;;;x
EVTDESC443029;Communists sympathetic to our government march in $FROMCOUNTRY$ capital, in a demonstration of support to our new revolutionary government. As the tensions between the bourgeois government and the Communists rise in $FROMCOUNTRY$, the leaders of the $FROMCOUNTRY_ADJ$ Communists Party approached our government to ask for help in ending the oppression of the proletariat. This could mean we can establish a puppet government aligned with us, but it could also escalate to war.;;;;;;;;;;;;;x
EVTNAME443029;Communist Rally in $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTDESC443030;Everywhere at the street corners were stationed Communist soldiers or sailors or detachments of the Red Guard. Violent fusillade of machine-guns and light artillery were directed against the Government Palace. A battle ensued, during which there were some hundred casualties on either side. Gradually the Communists forced an entry and invaded the Palace. On their way they pillaged every room they entered. The library, the doors of which was locked and sealed, was forced open and ransacked, books and manuscripts burnt and destroyed. The colossal crystal lustre, with its artfully concealed music, was smashed to atoms. \n A rally organized by the $COUNTRY_ADJ$ Communist party marched in the government palace, spearheaded by the Red Guard, its armed arm that is funded by the $FROMCOUNTRY_ADJ$ government. Soldiers loyal to the $MONARCHTITLE$ are holding off the Red Guard and fights in the street have broken out between loyalists and the Red Guard, but how long can they fend off the red tide?;;;;;;;;;;;;;x
EVTNAME443030;The Storm of the $CAPITAL$ Palace;;;;;;;;;;;;;x
EVTOPTA443030;Proletariat of the world, unite!;;;;;;;;;;;;;x
EVTOPTB443030;$COUNTRY$, Whole, Great and Free!;;;;;;;;;;;;;x
EVTDESC443031;The dark servants of the bourgeois incited the proletariat on: 'Beat the Jews, beat the shopkeepers, rob the markets, devastate the shops, pillage the wine stores! Slay, burn, rob!' And then will begin a terrible confusion, a war between one part of the people and the other. All will become still more disorganized, and perhaps once more blood will be shed on the streets of the capital. And then, what then? \n The Bourgeois in $FROMCOUNTRY$ dispersed an attempt of the proletariat to take power by sowing lies and dissent in their ranks. Our efforts were thwarted and the result is dead workers and revolutionaries, and a government who is even more uncooperative.;;;;;;;;;;;;;x
EVTNAME443031;$FROMCOUNTRY$ Bourgeois Smash the Revolution;;;;;;;;;;;;;x
EVTDESC443032;Our revolutionary government has been under control of counter-revolutionaries for too long! It's time to kick them out of $CAPITAL$, assert out freedom and keep the revolution going-no one will stop it.;;;;;;;;;;;;;x
EVTNAME443032;The Counter-Revolutionaries;;;;;;;;;;;;;x
EVTOPTA443032;We will not be kept down.;;;;;;;;;;;;;x
EVTDESC443033;The Revolutionaries in $FROMCOUNTRY$ have kicked our representatives out of their Capital and expelled our diplomats, ending all our influence in them. Advisors in our government say that this revolution has become too bothersome to deal with and that we should intervene immediately to remove these barbarians from power.;;;;;;;;;;;;;x
EVTNAME443033;$FROMCOUNTRY_ADJ$ Revolution;;;;;;;;;;;;;x
EVTDESC443034;Conscripts are being drafted left and right and the poor are being trained and prepared to fight. Military camps are full of fresh recruits, troops are carrying out exercises in our borders and every aspect of society and every signal the government gives seems to indicate a war is in progress, yet there's no war. This large disruption in the country's daily life is angering our population and making our neighbours increasingly wary.;;;;;;;;;;;;;x
EVTNAME443034;A Country Mobilized;;;;;;;;;;;;;x
EVTOPTA443034;These are just harmless exercises.;;;;;;;;;;;;;x
EVTDESC443035;Our King has decided that it's time to abolish serfdom-and replace it with something else. Serfs who occupied a plot of land were required to work for the Lord of the Manor who owned that land, and in return were entitled to protection, justice and the right to exploit certain fields within the manor to maintain their own subsistence. These rights have now been rescinded and the condition of virtual slavery that the serfs lived turned into real slavery. But the question of where this new decree will apply still remains.;;;;;;;;;;;;;x
EVTNAME443035;The Abolition of Serfdom;;;;;;;;;;;;;x
EVTOPTA443035;Only in the homeland.;;;;;;;;;;;;;x
EVTOPTB443035;Only in the overseas provinces and colonies.;;;;;;;;;;;;;x
EVTOPTC443035;Everywhere through our nation.;;;;;;;;;;;;;x
EVTDESC443036;Everywhere in the $COUNTRY_ADJ$ mainland serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;;;x
EVTNAME443036;The Homeland Slavery Decree of $YEAR$;;;;;;;;;;;;;x
EVTOPTA443036;Make no distinctions, every serf is equal.;;;;;;;;;;;;;x
EVTOPTB443036;Only the serfs that are not of part our heritage.;;;;;;;;;;;;;x
EVTDESC443037;Everywhere in the $COUNTRY_ADJ$ colonies serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;;;x
EVTNAME443037;The Colonial Slavery Decree of $YEAR$;;;;;;;;;;;;;x
EVTDESC443038;Everywhere in $COUNTRY$ serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;;;x
EVTNAME443038;The Slavery Decree of $YEAR$;;;;;;;;;;;;;x
EVTDESC443039;With the independence of $FROMCOUNTRY$, a good portion of the $FROMCOUNTRY_ADJ$ people no longer feel satisfied under our rule. Nationalism is at an all-time high and secessionist sentiments spread like wildfire through the $FROMCOUNTRY_ADJ$ regions in $COUNTRY$. The $FROMCOUNTRY_ADJ$ awakening cannot be reversed and we now must deal with the consequences.;;;;;;;;;;;;;x
EVTNAME443039;The $FROMCOUNTRY_ADJ$ Awakening;;;;;;;;;;;;;x
EVTOPTA443039;$FROMCOUNTRY_ADJ$ traitors!;;;;;;;;;;;;;x
EVTDESC443040;We held the tide as much as we could, but now the State of Emergency was lifted by the $COUNTRY_ADJ$ government. Its policies are not as effective as they were and the suspension of rights can no longer be maintained. For better or for worse, we will have to deal with the backlash of the emergency measures now.;;;;;;;;;;;;;x
EVTNAME443040;The End of the State of Emergency;;;;;;;;;;;;;x
EVTOPTA443040;$COUNTRY$ perseveres.;;;;;;;;;;;;;x
EVTDESC443041;Unfortunately, the country lost the recent war and this has bad consequences for the state government. The current government will take on the consequences of the defeat and deal with it.;;;;;;;;;;;;;x
EVTNAME443041;Consequences of War;;;;;;;;;;;;;x
EVTOPTA443041;Ok.;;;;;;;;;;;;;x
EVTDESC443042;People need to vote for the future of the country and they have to decide on the type of government which they want to rule the country.;;;;;;;;;;;;;x
EVTNAME443042;Referendum in $COUNTRY$;;;;;;;;;;;;;x
EVTDESC443043;People have decided through the ballot box about the future of the country and the kind of government they want to govern the country.;;;;;;;;;;;;;x
EVTNAME443043;Referendum Results;;;;;;;;;;;;;x
EVTOPTA443043;People voted for Democracy.;;;;;;;;;;;;;x
EVTOPTB443043;We do not apply the popular mandate.;;;;;;;;;;;;;x
EVTOPTA443045;People voted for Constitutional monarchy.;;;;;;;;;;;;;x
EVTDESC443047;A protest has broken out against our current involvement in wars. The protesters have demanded a complete end to the hostilities and a pursuit to end the current conflict peacefully via diplomatic means.;;;;;;;;;;;;;x
EVTNAME443047;Anti-War Protest in $CAPITAL$;;;;;;;;;;;;;x
EVTDESC443048;A new great protest has broken out against our current involvement in wars. The protesters have demanded a complete end to the hostilities and a pursuit to end the current conflict peacefully via diplomatic means.;;;;;;;;;;;;;x
EVTNAME443048;Great anti-War Protest in $CAPITAL$;;;;;;;;;;;;;x
EVTDESC443049;Due to the changing nature of our current conflict with our enemies, the Anti-War Movement has re-evaluated their stance and has decided that it is no longer in the National Interest to continue the Movement.;;;;;;;;;;;;;x
EVTNAME443049;Anti-War Movement Dissipates;;;;;;;;;;;;;x
EVTDESC443050;Our country has a long time to participate in a war. Our citizens live in peace and they enjoy their lives.;;;;;;;;;;;;;x
EVTNAME443050;Peace for a long time;;;;;;;;;;;;;x
EVTOPTA443050;Peace, order and safety.;;;;;;;;;;;;;x
EVTOPTB443050;We are promising to keep the peace for more time!;;;;;;;;;;;;;x
EVTDESC443051;After the change in government, the new ruling party of country decided to stop fascist youth activity in our country.;;;;;;;;;;;;;x
EVTNAME443051;Fascist youth was removed;;;;;;;;;;;;;x
EVTOPTA443051;The government stops fascist propaganda to young people.;;;;;;;;;;;;;x
