CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
vassalize_lanfang_desc;After many years of internal turmoil, the amount of influence the Qing Emperor could assert overseas greatly diminished, leading to the end of the tributary state of the Lanfang Republic.\n\nNow that the Great Qing is finally once again on an equal footing with the Western Barbarians, the time has come to re-assert Qing suzerainty in the South China Sea.;;;;;;;;;;;;;x
vassalize_lanfang_title;Re-Establish the Lanfang Tributary;;;;;;;;;;;;;x
vassalize_trucial_states_desc;Ambitions of other Great Powers in the area of the Trucial States are increasing, and it’s time to tight our influence on them. Under a new treaty, the sheikhs agreed not to dispose of any territory except to $COUNTRY$ and not to enter into relationships with any foreign government other than $COUNTRY$ without its consent. In return, the $COUNTRY_ADJ$ promised to protect the Trucial Coast from all aggression by sea and to help in case of land attack. This treaty, the Exclusive Agreement, is to be signed by the Rulers of Abu Dhabi, Dubai, Sharjah, Ajman Ras Al Khaimah and Umm Al Quwain.;;;;;;;;;;;;;x
vassalize_trucial_states_title;The Trucial Treaty;;;;;;;;;;;;;x
venetian_ambition_desc;The days of suffering are over. Venice has risen to power, again. The old glory of Saint Mark has been restored, and our new role in the world gives us the possibility to regain the feathers in our wings. We won’t pe surprised anymore, this will be beginning on the road of our destiny. The Serenissima should strive for the shape it had before the Napoleonic invasion. We will return! Par tera, par mar—San Marco!;;;;;;;;;;;;;x
venetian_ambition_title;The Lion Roars!;;;;;;;;;;;;;x
vesuvius_observatory_desc;Founded in 1841 on the slopes of Mount Vesuvius, the Vesuvius Observatory (Osservatorio Vesuviano) was the first volcanology institute in the world. King Ferdinand II supported this scientific institution drastically, which became a symbol of an evolving modern geology.;;;;;;;;;;;;;x
vesuvius_observatory_title;The Vesuvius Observatory;;;;;;;;;;;;;x
vichy_france_desc;While our invasion of France has been a success, the costs of occupation, in both manpower and resources, is unsustainable in the long run. If we want to continue our pacification of France, we should create a puppet state in the south as a legal continuation of the French Government, however under our strict jurisdiction. Northern France. and France’s colonies, will remain German possessions.;;;;;;;;;;;;;x
vichy_france_title;Create Vichy France;;;;;;;;;;;;;x
viet_remove_sphere_desc;Foreign influence in our nation must be removed!;;;;;;;;;;;;;x
viet_remove_sphere_title;Leave Sphere of Influence;;;;;;;;;;;;;x
violate_neutrality_ADO_desc;The Andorrans may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_ADO_title;Violate Andorran Neutrality;;;;;;;;;;;;;x
violate_neutrality_ATH_desc;The Athosians may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_ATH_title;Violate Athos's Neutrality;;;;;;;;;;;;;x
violate_neutrality_BEL_desc;The Belgians may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_BEL_title;Violate Belgian Neutrality;;;;;;;;;;;;;x
violate_neutrality_LIE_desc;The Liechtensteiers may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_LIE_title;Violate Liechtenstein's Neutrality;;;;;;;;;;;;;x
violate_neutrality_SMR_desc;The San Marinese may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_SMR_title;Violate San Marinese Neutrality;;;;;;;;;;;;;x
violate_neutrality_SWI_desc;The Swiss may have declared themselves ‘neutral’, but if they believe that will stop us then they are sorely mistaken.;;;;;;;;;;;;;x
violate_neutrality_SWI_title;Violate Swiss Neutrality;;;;;;;;;;;;;x
vive_le_quebec_desc;Quebec is free! Finally the Quebecois has the right to govern themselves, and seek out their destiny as an emerging power not only in North America but in the world!;;;;;;;;;;;;;x
vive_le_quebec_title;Vive le Quebec Libre!;;;;;;;;;;;;;x
von_moltkes_staff_reforms_desc;In 1857 Helmuth von Moltke was appointed Chief of the Prussian General Staff, which he soon set about reforming. Among the ideas implemented by von Moltke were a department for historical studies, extensive wargaming exercises and a special department dedicated to cataloguing and studying the telegraph and railway networks of Prussia, and how they could be used to best effect in the event of war. The end result was that, by the time of the Franco-Prussian war, Prussia’s General Staff was considered the most efficient in Europe, it’s methods soon becoming widely studied and adopted abroad. Moltke remained Chief of the Prussian Staff for the next 30 years, and is known as one of the most brilliant military strategists of the 19th century.;En 1857, Helmut von Moltke fut nommé Chef de l’état-major de la Prusse, qu’il entreprit bientôt de réformer. Parmi les idées mises en œuvre par von Moltke, un service d’études historiques, une utilisation intensive du wargame ou kreigspiel et un service spécial dédié à la cartographie complète des réseaux de télégraphe et de chemin de fer de Prusse et leur utilisation en cas de guerre. Le résultat fut que lors de la guerre de 1870, l’état-major prussien étai de loin le plus efficace d’Europe et ses méthodes commencèrent à être étudiées et copiées à l’étranger. Moltke resta Chef d’état-major de la Prusse pendant 30 ans et demeure l’un des plus brillants stratèges militaires du XIXe siècle.;Im Jahr 1857 wurde Helmuth von Moltke zum Chef des preußischen Generalstabs ernannt, den er schon kurz darauf reformierte. Zu seinen Ideen gehörte auch eine Abteilung für historische Studien, extensive Truppenmanöver und eine Spezialabteilung zum Katalogisieren und Studium der Telegraphen- und Eisenbahnnetzwerke Preußens, und wie sie im Kriegsfall am effizientesten genutzt werden könnten. Aufgrund dieser Anstrengungen galt der preußische Generalstab zur Zeit des französisch-preußischen Krieges als der effizienteste in ganz Europa, dessen Methoden man im Ausland schon bald eingehend studierte und nachahmte. Von Moltke übte sein Amt die nächsten 30 Jahre aus und gilt als einer der brillantesten Militärstrategen des 19. Jahrhunderts.;;;;;;;;;;;x
von_moltkes_staff_reforms_title;von Moltke’s Reforms;Les réformes de von Moltke;von Moltkes Reformen;;;;;;;;;;;x
vuk_karadzic_reform_desc;'Write as you speak,\n Speak as it is written'\n\nIn 1850 Karadzic reformed Serbian language making it different from church Slavonic making it closer to common folk speech and easier to learn creating one of the first fully phonetic alphabets for one language.;;;;;;;;;;;;;x
vuk_karadzic_reform_title;Launch Vuk Karadzic’s Reforms;;;;;;;;;;;;;x
wakhan_treaty_desc;Fears of an invasion of British India by the Russians is at an all-time high due to recent Russian actions in Afghanistan. In order to de-escalate tensions and prevent a major war in central Asia with the Russians, a neutral buffer ground between $COUNTRY_ADJ$ India and Russia should be established. \n\nShould the Russians refuse to compromise, a war would be unavoidable.;;;;;;;;;;;;;x
wakhan_treaty_title;The Wakhan Treaty;;;;;;;;;;;;;x
walloon_autonomy_desc;Our recent annexation of Wallonia has not gone as smoothly as planned. Small cultural differences are present, and the Walloon-ran local government resists our attempts to centralize power. If we were to grant Wallonia a degree of autonomy (which may be revoked later), we will be able to quell any unrest and work towards fully adding Wallonia into the French Nation.;;;;;;;;;;;;;x
walloon_autonomy_title;Grant Wallonia Autonomy;;;;;;;;;;;;;x
war_italian_independence_desc;It falls upon our nation to break the power that Austria has over Italy. Lombardia must be freed, at any cost.;;;;;;;;;;;;;x
war_italian_independence_title;War of Italian Independence;;;;;;;;;;;;;x
we_are_italian_desc;Now that we are free, it is time to reassert our Italian heritage. We must re-join the motherland!;;;;;;;;;;;;;x
we_are_italian_title;We are Italian!;;;;;;;;;;;;;x
webster_ashburton_treaty_desc;Following the events of the (undeclared) Aroostook War, The Webster-Ashburton Treaty of 1842, between the United Kingdom and The United States of America, delimited with finality the borders between Maine and New Brunswick, regulated the shared use of the Great Lakes, reaffirmed the 49th parallel border and called for a mutual commitment toward ending the Atlantic slave trade.;Suivant les événements de guerre (non déclarée) d’Aroostook, le traité Webster-Ashburton de 1842, signé entre le Royaume-Uni et les États-Unis, délimite avec précision la frontière entre le Maine et le Nouveau Brunswick, régit l'utilisation commune des grands lacs, réaffirme la frontière constituée par le 49e parallèle et lance un appel mutuel pour mettre fin au trafic d’esclave en Atlantique.;Der Webster-Ashburton-Vertrag von 1842 folgte auf die Ereignisse des (illegalen) Aroostook-Krieges zwischen dem Vereinigten Königreich und den Vereinigten Staaten. Im Vertrag wurden die Grenzen zwischen Maine und New Brunswick endgültig festgelegt, die gemeinsame Nutzung der Great Lakes reglementiert, der Nordwestwinkel erneut bestätigt und ein gegenseitiger Einsatz zur Beendigung des atlantischen Sklavenhandels beschlossen.;;;;;;;;;;;x
webster_ashburton_treaty_title;Webster-Ashburton Treaty;Traité de Webster-Ashburton;Webster-Ashburton-Vertrag;;;;;;;;;;;x
weihaiwei_treaty_port_desc;The port of Weihaiwei serves as the base for the Beiyang Fleet (Northern Seas Fleet) for the Qing Dynasty. Along with Lüshun, it provides a strategic point for the control of the Korea Bay and the Bohai Gulf. Controlling it would put our fleets at the door of the imperial capital of China.;;;;;;;;;;;;;x
weihaiwei_treaty_port_eng_desc;The port of Weihaiwei serves as the base for the Beiyang Fleet (Northern Seas Fleet) for the Qing Dynasty. After the Russian Empire leased Port Arthur from China for 25 years in March 1898, the United Kingdom pressured the Chinese government into leasing Weihaiwei, with the terms of the treaty stating that it would remain in force for as long as the Russians were allowed to occupy Port Arthur. The port was primarily used as a summer anchorage for the Royal Navy’s China Station and it was also used as a health resort. It served as a port of call for ships of the Royal Navy in the Far East (well behind Hong Kong in the south). Certain aspects of the administration not directly pertaining to military matters were left under Chinese control, and the port itself remained a free port until 1923.;;;;;;;;;;;;;x
weihaiwei_treaty_port_eng_title;The Weihaiwei Lease;;;;;;;;;;;;;x
weihaiwei_treaty_port_title;The Weihaiwei Treaty Port;;;;;;;;;;;;;x
westernize_nation_desc;Our country is under intellectual assault by modernity and the Western World. In the fields of modern technology, industry and military theory, the old traditions and institutions no longer serve us as they used to. Everywhere we turn, western influences spread like wildfire through our nation, our population, and our souls. If we are to remain what we always have been, and not become something else entirely, now is the time to assume control of our own destiny. It has become apparent to the leading members of our intellectual elite, that the only way to turn the tide on the Western Leviathan is to swim with it, for, as Sun Tzu says: The reed that bends before the wind, also offers a form of resistance.;Notre pays est la cible d'une attaque intellectuelle lancée par la modernité et le monde occidental. Dans les domaines de la technologie, de l'industrie et la théorie militaire moderne, les vieilles traditions et institutions ne nous sont plus aussi utiles qu'avant. Partout autour de nous, les influences occidentales se propagent, tel un incendie incontrôlable, dans notre nation, notre population et nos esprits. Pour conserver notre identité et éviter tout changement radical, il nous faut prendre en main notre destin. Il apparaît évident pour les responsables de notre élite intellectuelle que la seule manière d'inverser la tendance face au mastodonte occidental consiste à lui emboîter le pas car, comme le dit, Sun Tzu : le roseau qui plie face au vent ne cède pas.;Unser Land steht unter einem intellektuellen Angriff der Modernität und der westlichen Welt. In den Feldern Moderne Technologie, Industrie- und Militärtheorie leisten und die alten Traditionen und Institutionen nicht mehr so gute Dienste wie früher. Wo auch immer man hinsieht verbreiten sich westliche Einflüsse in unserer Nation, unter unserer Bevölkerung und in unseren Seelen wie ein Lauffeuer. Wenn wir so bleiben möchten wir bisher und unser Wesen nicht vollständig verändern wollen, ist jetzt die Zeit gekommen, um unser Schicksal in die eigenen Hände zu nehmen. Führende Mitglieder unserer intellektuellen Elite haben erkannt, dass der einzige Weg, das westliche Meerungeheuer aufzuhalten, eine Weile mit ihm zu schwimmen. Wie schon Sun sagte: Das Schilfrohr, dass sich im Wind biegt, liefert auch eine Art von Widerstand.;;;;;;;;;;;x
